log_file,request_id,model,prompt_category,parameter,type,format,value,status,violations
llm-communication-20260427-223414.log,6,qwen2.5-coder:14b,positive_gen,enableBoughtDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,6,qwen2.5-coder:14b,positive_gen,enableBoughtDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,6,qwen2.5-coder:14b,positive_gen,enableBoughtDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,6,qwen2.5-coder:14b,positive_gen,enableBoughtDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,6,qwen2.5-coder:14b,positive_gen,enableBoughtDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,6,qwen2.5-coder:14b,positive_gen,enableBoughtDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,6,qwen2.5-coder:14b,positive_gen,enableBoughtDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,6,qwen2.5-coder:14b,positive_gen,enableBoughtDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,6,qwen2.5-coder:14b,positive_gen,enableBoughtDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,6,qwen2.5-coder:14b,positive_gen,enableBoughtDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,6,qwen2.5-coder:14b,positive_gen,enableBoughtDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,6,qwen2.5-coder:14b,positive_gen,enableBoughtDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,7,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,7,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,7,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,7,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,7,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,8,qwen2.5-coder:14b,positive_gen,enableStateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,9,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,9,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,9,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,9,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,9,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,false,valid,
llm-communication-20260427-223414.log,10,qwen2.5-coder:14b,positive_gen,enableTravelDateQuery,boolean,,true,valid,
llm-communication-20260427-223414.log,11,qwen2.5-coder:14b,positive_gen,loginId,string,,user12345,valid,
llm-communication-20260427-223414.log,11,qwen2.5-coder:14b,positive_gen,loginId,string,,adminUser,valid,
llm-communication-20260427-223414.log,11,qwen2.5-coder:14b,positive_gen,loginId,string,,testUser99,valid,
llm-communication-20260427-223414.log,11,qwen2.5-coder:14b,positive_gen,loginId,string,,customer_007,valid,
llm-communication-20260427-223414.log,11,qwen2.5-coder:14b,positive_gen,loginId,string,,john_doe86,valid,
llm-communication-20260427-223414.log,12,qwen2.5-coder:14b,positive_gen,loginId,string,,user12345,valid,
llm-communication-20260427-223414.log,12,qwen2.5-coder:14b,positive_gen,loginId,string,,jdoe67890,valid,
llm-communication-20260427-223414.log,12,qwen2.5-coder:14b,positive_gen,loginId,string,,alice.smith,valid,
llm-communication-20260427-223414.log,12,qwen2.5-coder:14b,positive_gen,loginId,string,,bob.jones123,valid,
llm-communication-20260427-223414.log,12,qwen2.5-coder:14b,positive_gen,loginId,string,,charlie.brown42,valid,
llm-communication-20260427-223414.log,12,qwen2.5-coder:14b,positive_gen,loginId,string,,dave.miller87,valid,
llm-communication-20260427-223414.log,12,qwen2.5-coder:14b,positive_gen,loginId,string,,eve.hunt99,valid,
llm-communication-20260427-223414.log,12,qwen2.5-coder:14b,positive_gen,loginId,string,,frank.lee56,valid,
llm-communication-20260427-223414.log,12,qwen2.5-coder:14b,positive_gen,loginId,string,,grace.kelly21,valid,
llm-communication-20260427-223414.log,12,qwen2.5-coder:14b,positive_gen,loginId,string,,hank.wilson77,valid,
llm-communication-20260427-223414.log,12,qwen2.5-coder:14b,positive_gen,loginId,string,,irene.taylor34,valid,
llm-communication-20260427-223414.log,12,qwen2.5-coder:14b,positive_gen,loginId,string,,jack.davis00,valid,
llm-communication-20260427-223414.log,13,qwen2.5-coder:14b,positive_gen,state,integer,int32,1,valid,
llm-communication-20260427-223414.log,13,qwen2.5-coder:14b,positive_gen,state,integer,int32,2,valid,
llm-communication-20260427-223414.log,13,qwen2.5-coder:14b,positive_gen,state,integer,int32,3,valid,
llm-communication-20260427-223414.log,13,qwen2.5-coder:14b,positive_gen,state,integer,int32,4,valid,
llm-communication-20260427-223414.log,13,qwen2.5-coder:14b,positive_gen,state,integer,int32,5,valid,
llm-communication-20260427-223414.log,14,qwen2.5-coder:14b,positive_gen,state,integer,int32,1,valid,
llm-communication-20260427-223414.log,14,qwen2.5-coder:14b,positive_gen,state,integer,int32,2,valid,
llm-communication-20260427-223414.log,14,qwen2.5-coder:14b,positive_gen,state,integer,int32,3,valid,
llm-communication-20260427-223414.log,14,qwen2.5-coder:14b,positive_gen,state,integer,int32,4,valid,
llm-communication-20260427-223414.log,14,qwen2.5-coder:14b,positive_gen,state,integer,int32,5,valid,
llm-communication-20260427-223414.log,14,qwen2.5-coder:14b,positive_gen,state,integer,int32,6,valid,
llm-communication-20260427-223414.log,14,qwen2.5-coder:14b,positive_gen,state,integer,int32,7,valid,
llm-communication-20260427-223414.log,14,qwen2.5-coder:14b,positive_gen,state,integer,int32,8,valid,
llm-communication-20260427-223414.log,14,qwen2.5-coder:14b,positive_gen,state,integer,int32,9,valid,
llm-communication-20260427-223414.log,14,qwen2.5-coder:14b,positive_gen,state,integer,int32,10,valid,
llm-communication-20260427-223414.log,14,qwen2.5-coder:14b,positive_gen,state,integer,int32,11,valid,
llm-communication-20260427-223414.log,14,qwen2.5-coder:14b,positive_gen,state,integer,int32,12,valid,
llm-communication-20260427-223414.log,15,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-17T10:35:19Z,valid,
llm-communication-20260427-223414.log,15,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-04-28T10:35:19Z,valid,
llm-communication-20260427-223414.log,15,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-05T10:35:19Z,valid,
llm-communication-20260427-223414.log,15,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-10T10:35:19Z,valid,
llm-communication-20260427-223414.log,15,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-27T10:35:19Z,valid,
llm-communication-20260427-223414.log,16,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-07T10:35:26Z,valid,
llm-communication-20260427-223414.log,16,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-04-28T10:35:26Z,valid,
llm-communication-20260427-223414.log,16,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-04-29T10:35:26Z,valid,
llm-communication-20260427-223414.log,16,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-04-30T10:35:26Z,valid,
llm-communication-20260427-223414.log,16,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-01T10:35:26Z,valid,
llm-communication-20260427-223414.log,16,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-02T10:35:26Z,valid,
llm-communication-20260427-223414.log,16,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-03T10:35:26Z,valid,
llm-communication-20260427-223414.log,16,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-04T10:35:26Z,valid,
llm-communication-20260427-223414.log,16,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-05T10:35:26Z,valid,
llm-communication-20260427-223414.log,16,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-06T10:35:26Z,valid,
llm-communication-20260427-223414.log,16,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-08T10:35:26Z,valid,
llm-communication-20260427-223414.log,17,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-01T10:35:39Z,valid,
llm-communication-20260427-223414.log,17,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-07T10:35:39Z,valid,
llm-communication-20260427-223414.log,17,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-14T10:35:39Z,valid,
llm-communication-20260427-223414.log,17,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-21T10:35:39Z,valid,
llm-communication-20260427-223414.log,17,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-28T10:35:39Z,valid,
llm-communication-20260427-223414.log,18,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-03T23:35:45Z,valid,
llm-communication-20260427-223414.log,18,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-08T23:35:45Z,valid,
llm-communication-20260427-223414.log,18,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-15T23:35:45Z,valid,
llm-communication-20260427-223414.log,18,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-20T23:35:45Z,valid,
llm-communication-20260427-223414.log,18,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-27T23:35:45Z,valid,
llm-communication-20260427-223414.log,18,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-06-01T23:35:45Z,valid,
llm-communication-20260427-223414.log,18,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-06-08T23:35:45Z,valid,
llm-communication-20260427-223414.log,18,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-06-15T23:35:45Z,valid,
llm-communication-20260427-223414.log,18,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-06-20T23:35:45Z,valid,
llm-communication-20260427-223414.log,18,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-07-01T23:35:45Z,valid,
llm-communication-20260427-223414.log,21,qwen2.5-coder:14b,diverse_gen,orderId,string,,1a3b5c7d-8e9f-0ab1-cdef-2ghij3klmno,hallucinated,shape: value has UUID-like shape but is not a valid UUID: '1a3b5c7d-8e9f-0ab1-cdef-2ghij3klmno'
llm-communication-20260427-223414.log,21,qwen2.5-coder:14b,diverse_gen,orderId,string,,b23c4d5e-f67g-h8i9-j0ka-lmnopqrstu,hallucinated,shape: value has UUID-like shape but is not a valid UUID: 'b23c4d5e-f67g-h8i9-j0ka-lmnopqrstu'
llm-communication-20260427-223414.log,21,qwen2.5-coder:14b,diverse_gen,orderId,string,,c34d5e6f-g7h8-i9ja-k0lb-mnopqrstuv,hallucinated,shape: value has UUID-like shape but is not a valid UUID: 'c34d5e6f-g7h8-i9ja-k0lb-mnopqrstuv'
llm-communication-20260427-223414.log,21,qwen2.5-coder:14b,diverse_gen,orderId,string,,d45e6f7g-h8i9-j0ka-lbmc-nopqrstuvw,hallucinated,shape: value has UUID-like shape but is not a valid UUID: 'd45e6f7g-h8i9-j0ka-lbmc-nopqrstuvw'
llm-communication-20260427-223414.log,21,qwen2.5-coder:14b,diverse_gen,orderId,string,,e56f7g8h-i9ja-k0lb-mcnd-opqrstuvwx,hallucinated,shape: value has UUID-like shape but is not a valid UUID: 'e56f7g8h-i9ja-k0lb-mcnd-opqrstuvwx'
llm-communication-20260427-223414.log,21,qwen2.5-coder:14b,diverse_gen,orderId,string,,f67g8h9i-j0ka-lbmc-ndoe-pqrstuvwxy,hallucinated,shape: value has UUID-like shape but is not a valid UUID: 'f67g8h9i-j0ka-lbmc-ndoe-pqrstuvwxy'
llm-communication-20260427-223414.log,21,qwen2.5-coder:14b,diverse_gen,orderId,string,,g7h8i9ja-k0lb-mcnd-oezf-qrstuvwxyz,hallucinated,shape: value has UUID-like shape but is not a valid UUID: 'g7h8i9ja-k0lb-mcnd-oezf-qrstuvwxyz'
llm-communication-20260427-223414.log,21,qwen2.5-coder:14b,diverse_gen,orderId,string,,h8i9ja-k0lb-mcnd-oezf-qrstuvwxza,valid,
llm-communication-20260427-223414.log,21,qwen2.5-coder:14b,diverse_gen,orderId,string,,i9ja-k0lb-mcnd-oezf-qrstuvwxzb,valid,
llm-communication-20260427-223414.log,22,qwen2.5-coder:14b,positive_gen,orderId,string,,1234567890,valid,
llm-communication-20260427-223414.log,22,qwen2.5-coder:14b,positive_gen,orderId,string,,ABC123XYZ,valid,
llm-communication-20260427-223414.log,22,qwen2.5-coder:14b,positive_gen,orderId,string,,ORDER_00001,valid,
llm-communication-20260427-223414.log,22,qwen2.5-coder:14b,positive_gen,orderId,string,,EXECUTE_20260427,valid,
llm-communication-20260427-223414.log,22,qwen2.5-coder:14b,positive_gen,orderId,string,,COLLECTED_1036,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,1234567890,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,9876543210,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,ABCDE12345,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,XYZ7890PQR,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,1A2B3C4D5E,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,F6G7H8I9J0,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,KLMNOPQRST,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,UVWXYZ1234,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,56789ABCDE,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,FGHIJKL012,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,MNPQR4STUV,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,WX0YZ789AB,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,CDE12345FG,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,HIJKL67890,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,MNOPQRTUVW,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,XYZ12345AB,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,CDEFGHIJ01,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,KLMNOPQRST,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,UVWXYZ789A,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,BCDE12345F,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,GHIJK01234,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,MNPQR6789L,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,TUVWX1234Z,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,YABCDE789K,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,LMNOP0123R,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,STUVW4567Q,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,XYZCDEF98J,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,IHGFE3210B,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,KLMPQRTUVX,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,YZABCD012F,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,GHIJKL789E,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,MNOPQR123Z,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,TUVWX098C,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,DEFGH456A,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,JKLMNO78B,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,PQRST210D,valid,
llm-communication-20260427-223414.log,23,qwen2.5-coder:14b,positive_gen,orderId,string,,UVWXY976E,valid,
llm-communication-20260427-223414.log,26,qwen2.5-coder:14b,diverse_gen,id,string,,c7b3e2f1-9a1d-48ae-bc3f-e1234567890a,valid,
llm-communication-20260427-223414.log,26,qwen2.5-coder:14b,diverse_gen,id,string,,f2a4b8c9-d0e1-f2a3-b4c5-d6e7f890a1b2,valid,
llm-communication-20260427-223414.log,26,qwen2.5-coder:14b,diverse_gen,id,string,,3e4f5a6b-c7d8-e9f0-a1b2-c3d4e5f6g7h8,hallucinated,shape: value has UUID-like shape but is not a valid UUID: '3e4f5a6b-c7d8-e9f0-a1b2-c3d4e5f6g7h8'
llm-communication-20260427-223414.log,26,qwen2.5-coder:14b,diverse_gen,id,string,,8b7a6c5d-4e3f-2a1b-0987-6543210fedcb,valid,
llm-communication-20260427-223414.log,26,qwen2.5-coder:14b,diverse_gen,id,string,,1a2b3c4d-5e6f-7a8b-9c0d-e1f2g3h4i5j6,hallucinated,shape: value has UUID-like shape but is not a valid UUID: '1a2b3c4d-5e6f-7a8b-9c0d-e1f2g3h4i5j6'
llm-communication-20260427-223414.log,26,qwen2.5-coder:14b,diverse_gen,id,string,,b1c2d3e4-f5a6-b7c8-d9e0-a1b2c3d4e5f6,valid,
llm-communication-20260427-223414.log,26,qwen2.5-coder:14b,diverse_gen,id,string,,2f4a6b8c-e9d0-c1b2-a3d4-efghijklmnop,hallucinated,shape: value has UUID-like shape but is not a valid UUID: '2f4a6b8c-e9d0-c1b2-a3d4-efghijklmnop'
llm-communication-20260427-223414.log,26,qwen2.5-coder:14b,diverse_gen,id,string,,9d8e7f6g-h5i4-j3k2-l1m0-nopqrstuwxvy,hallucinated,shape: value has UUID-like shape but is not a valid UUID: '9d8e7f6g-h5i4-j3k2-l1m0-nopqrstuwxvy'
llm-communication-20260427-223414.log,27,qwen2.5-coder:14b,positive_gen,id,string,,1234567890,valid,
llm-communication-20260427-223414.log,27,qwen2.5-coder:14b,positive_gen,id,string,,9876543210,valid,
llm-communication-20260427-223414.log,27,qwen2.5-coder:14b,positive_gen,id,string,,ABCDEF1234,valid,
llm-communication-20260427-223414.log,27,qwen2.5-coder:14b,positive_gen,id,string,,XYZ7890PQR,valid,
llm-communication-20260427-223414.log,27,qwen2.5-coder:14b,positive_gen,id,string,,1A2B3C4D5E,valid,
llm-communication-20260427-223414.log,28,qwen2.5-coder:14b,positive_gen,id,string,,1234567890,valid,
llm-communication-20260427-223414.log,28,qwen2.5-coder:14b,positive_gen,id,string,,9876543210,valid,
llm-communication-20260427-223414.log,28,qwen2.5-coder:14b,positive_gen,id,string,,abcdef1234,valid,
llm-communication-20260427-223414.log,28,qwen2.5-coder:14b,positive_gen,id,string,,4321fedcba,valid,
llm-communication-20260427-223414.log,28,qwen2.5-coder:14b,positive_gen,id,string,,1a2b3c4d5e,valid,
llm-communication-20260427-223414.log,28,qwen2.5-coder:14b,positive_gen,id,string,,e5d4c3b2a1,valid,
llm-communication-20260427-223414.log,28,qwen2.5-coder:14b,positive_gen,id,string,,user123456,valid,
llm-communication-20260427-223414.log,28,qwen2.5-coder:14b,positive_gen,id,string,,account_001,valid,
