scenario,test_method,test_kind,step_idx,http_method,path,matched_template,parameter,location,value,valid,schema_present,error
Flow_Scenario_1,test_positive_flow_S1_v8,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,8,true,true,
Flow_Scenario_1,test_positive_flow_S1_v9,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableBoughtDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v9,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableStateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v9,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableTravelDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v9,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,9,true,true,
Flow_Scenario_1,test_positive_flow_S1_v9,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,travelDateStart,body,trave7530,true,true,
Flow_Scenario_1,test_positive_flow_S1_v10,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableBoughtDateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v10,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableStateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v10,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableTravelDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v10,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,loginId,body,test810,true,true,
Flow_Scenario_1,test_positive_flow_S1_v10,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,586,true,true,
Flow_Scenario_1,test_positive_flow_S1_v10,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,travelDateEnd,body,trav5677,true,true,
Flow_Scenario_1,test_positive_flow_S1_v11,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableBoughtDateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v11,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableStateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v11,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableTravelDateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v11,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,10,true,true,
Flow_Scenario_1,test_positive_flow_S1_v12,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableBoughtDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v12,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableStateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v12,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableTravelDateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v12,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,8,true,true,
Flow_Scenario_1,test_positive_flow_S1_v13,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableBoughtDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v13,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableStateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v13,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableTravelDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v13,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,9,true,true,
Flow_Scenario_1,test_positive_flow_S1_v13,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,travelDateStart,body,trave7530,true,true,
Flow_Scenario_1,test_positive_flow_S1_v14,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableBoughtDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v14,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableStateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v14,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableTravelDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v14,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,8,true,true,
Flow_Scenario_1,test_positive_flow_S1_v14,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,travelDateEnd,body,test959,true,true,
Flow_Scenario_1,test_positive_flow_S1_v15,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableBoughtDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v15,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableStateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v15,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableTravelDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v15,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,6,true,true,
Flow_Scenario_1,test_positive_flow_S1_v15,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,travelDateStart,body,trave7530,true,true,
Flow_Scenario_1,test_positive_flow_S1_v16,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableBoughtDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v16,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableStateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v16,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableTravelDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v16,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,2,true,true,
Flow_Scenario_1,test_positive_flow_S1_v17,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableBoughtDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v17,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableStateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v17,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableTravelDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v17,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,1,true,true,
Flow_Scenario_1,test_positive_flow_S1_v17,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,travelDateEnd,body,test347,true,true,
Flow_Scenario_1,test_positive_flow_S1_v18,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableBoughtDateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v18,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableStateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v18,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableTravelDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v18,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,8,true,true,
Flow_Scenario_1,test_positive_flow_S1_v19,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableBoughtDateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v19,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableStateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v19,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableTravelDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v19,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,586,true,true,
Flow_Scenario_1,test_positive_flow_S1_v19,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,travelDateEnd,body,test347,true,true,
Flow_Scenario_1,test_positive_flow_S1_v20,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableBoughtDateQuery,body,true,true,true,
Flow_Scenario_1,test_positive_flow_S1_v20,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableStateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v20,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,enableTravelDateQuery,body,false,true,true,
Flow_Scenario_1,test_positive_flow_S1_v20,positive,2,POST,/api/v1/orderOtherService/orderOther/refresh,/api/v1/orderOtherService/orderOther/refresh,state,body,8,true,true,
Flow_Scenario_1472,test_positive_flow_S1472_v1,positive,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,/api/v1/adminbasicservice/adminbasic/stations,id,body,test576,true,true,
Flow_Scenario_1472,test_positive_flow_S1472_v1,positive,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,/api/v1/adminbasicservice/adminbasic/stations,name,body,test985,true,true,
Flow_Scenario_1472,test_positive_flow_S1472_v1,positive,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,/api/v1/adminbasicservice/adminbasic/stations,stayTime,body,23,true,true,
Flow_Scenario_1472,test_positive_flow_S1472_v2,positive,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,/api/v1/adminbasicservice/adminbasic/stations,id,body,0b23bd3e-876a-4af3-b920-c50a90c90b04,true,true,
Flow_Scenario_1472,test_positive_flow_S1472_v2,positive,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,/api/v1/adminbasicservice/adminbasic/stations,name,body,test985,true,true,
Flow_Scenario_1472,test_positive_flow_S1472_v2,positive,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,/api/v1/adminbasicservice/adminbasic/stations,stayTime,body,23,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v1,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,14,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v1,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,2,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v1,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,1,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v2,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,0,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v2,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,13,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v2,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,5,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v3,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,9,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v3,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,2,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v3,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,1,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v4,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,8,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v4,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,11,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v4,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,1,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v4,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,id,body,test679,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v5,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,1,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v5,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,13,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v5,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,16,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v6,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,250,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v6,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,5,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v6,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,6,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v7,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,8,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v7,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,0,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v7,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,8,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v7,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,id,body,test576,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v8,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,5,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v8,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,1,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v8,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,test261,false,true,<root>: 'test261' is not of type 'integer'
Flow_Scenario_1474,test_positive_flow_S1474_v8,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,id,body,test576,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v9,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,13,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v9,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,366,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v9,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,1,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v10,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,6,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v10,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,6,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v10,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,17,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v11,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,859,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v11,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,9,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v11,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,5,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v12,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,4,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v12,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,2,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v12,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,775,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v13,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,9,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v13,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,test166,false,true,<root>: 'test166' is not of type 'integer'
Flow_Scenario_1474,test_positive_flow_S1474_v13,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,16,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v14,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,averageSpeed,body,11,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v14,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,confortClass,body,3,true,true,
Flow_Scenario_1474,test_positive_flow_S1474_v14,positive,2,POST,/api/v1/adminbasicservice/adminbasic/trains,/api/v1/adminbasicservice/adminbasic/trains,economyClass,body,4,true,true,
