scenario,test_method,step_idx,http_method,path,parameter,stem,value,resolvable
Flow_Scenario_1,test_positive_flow_S1_v20,2,POST,/api/v1/orderOtherService/orderOther/refresh,loginId,login,john_doe_01,false
Flow_Scenario_1382,test_positive_flow_S1382_v1,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,customer_001,false
Flow_Scenario_1382,test_positive_flow_S1382_v1,2,POST,/api/v1/adminorderservice/adminorder,id,,```,false
Flow_Scenario_1382,test_positive_flow_S1382_v2,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,98779e1f-8cce-4435-9ff4-81411a9d9bd5,false
Flow_Scenario_1382,test_positive_flow_S1382_v2,2,POST,/api/v1/adminorderservice/adminorder,id,,train004,false
Flow_Scenario_1382,test_positive_flow_S1382_v3,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,order_2026,false
Flow_Scenario_1382,test_positive_flow_S1382_v3,2,POST,/api/v1/adminorderservice/adminorder,id,,train010,false
Flow_Scenario_1382,test_positive_flow_S1382_v4,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,order_2026,false
Flow_Scenario_1382,test_positive_flow_S1382_v4,2,POST,/api/v1/adminorderservice/adminorder,id,,train010,false
Flow_Scenario_1382,test_positive_flow_S1382_v5,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user12345,false
Flow_Scenario_1382,test_positive_flow_S1382_v5,2,POST,/api/v1/adminorderservice/adminorder,id,,train010,false
Flow_Scenario_1382,test_positive_flow_S1382_v6,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,1234567890,false
Flow_Scenario_1382,test_positive_flow_S1382_v6,2,POST,/api/v1/adminorderservice/adminorder,id,,train010,false
Flow_Scenario_1382,test_positive_flow_S1382_v7,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,admin123,false
Flow_Scenario_1382,test_positive_flow_S1382_v7,2,POST,/api/v1/adminorderservice/adminorder,id,,train010,false
Flow_Scenario_1382,test_positive_flow_S1382_v8,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,customer_999,false
Flow_Scenario_1382,test_positive_flow_S1382_v8,2,POST,/api/v1/adminorderservice/adminorder,id,,train002,false
Flow_Scenario_1382,test_positive_flow_S1382_v9,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,train_0001,false
Flow_Scenario_1382,test_positive_flow_S1382_v9,2,POST,/api/v1/adminorderservice/adminorder,id,,train001,false
Flow_Scenario_1382,test_positive_flow_S1382_v10,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,1234567890,false
Flow_Scenario_1382,test_positive_flow_S1382_v10,2,POST,/api/v1/adminorderservice/adminorder,id,,train010,false
Flow_Scenario_1382,test_positive_flow_S1382_v11,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,account9999,false
Flow_Scenario_1382,test_positive_flow_S1382_v11,2,POST,/api/v1/adminorderservice/adminorder,id,,train999,false
Flow_Scenario_1382,test_positive_flow_S1382_v12,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,A1B2C3D4E5,false
Flow_Scenario_1382,test_positive_flow_S1382_v12,2,POST,/api/v1/adminorderservice/adminorder,id,,train999,false
Flow_Scenario_1382,test_positive_flow_S1382_v13,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,98779e1f-8cce-4435-9ff4-81411a9d9bd5,false
Flow_Scenario_1382,test_positive_flow_S1382_v13,2,POST,/api/v1/adminorderservice/adminorder,id,,train013,false
Flow_Scenario_1382,test_positive_flow_S1382_v14,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,customer_001,false
Flow_Scenario_1382,test_positive_flow_S1382_v14,2,POST,/api/v1/adminorderservice/adminorder,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_1382,test_positive_flow_S1382_v15,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,A1B2C3D4E5,false
Flow_Scenario_1382,test_positive_flow_S1382_v15,2,POST,/api/v1/adminorderservice/adminorder,id,,train006,false
Flow_Scenario_1382,test_positive_flow_S1382_v16,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,1234567890,false
Flow_Scenario_1382,test_positive_flow_S1382_v16,2,POST,/api/v1/adminorderservice/adminorder,id,,```,false
Flow_Scenario_1382,test_positive_flow_S1382_v17,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_admin,false
Flow_Scenario_1382,test_positive_flow_S1382_v17,2,POST,/api/v1/adminorderservice/adminorder,id,,train002,false
Flow_Scenario_1382,test_positive_flow_S1382_v18,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_007,false
Flow_Scenario_1382,test_positive_flow_S1382_v18,2,POST,/api/v1/adminorderservice/adminorder,id,,train001,false
Flow_Scenario_1382,test_positive_flow_S1382_v19,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,98779e1f-8cce-4435-9ff4-81411a9d9bd5,false
Flow_Scenario_1382,test_positive_flow_S1382_v19,2,POST,/api/v1/adminorderservice/adminorder,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_1382,test_positive_flow_S1382_v20,2,POST,/api/v1/adminorderservice/adminorder,accountId,account,user_admin,false
Flow_Scenario_1382,test_positive_flow_S1382_v20,2,POST,/api/v1/adminorderservice/adminorder,id,,train789,false
Flow_Scenario_2339,test_positive_flow_S2339_v1,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v2,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_2339,test_positive_flow_S2339_v3,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_2339,test_positive_flow_S2339_v4,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v5,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v6,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train456,false
Flow_Scenario_2339,test_positive_flow_S2339_v7,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train789,false
Flow_Scenario_2339,test_positive_flow_S2339_v8,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train001,false
Flow_Scenario_2339,test_positive_flow_S2339_v9,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v10,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v11,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train999,false
Flow_Scenario_2339,test_positive_flow_S2339_v12,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_2339,test_positive_flow_S2339_v13,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v14,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train789,false
Flow_Scenario_2339,test_positive_flow_S2339_v15,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v16,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v17,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_2339,test_positive_flow_S2339_v18,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_2339,test_positive_flow_S2339_v20,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train001,false
Flow_Scenario_2339,test_positive_flow_S2339_v22,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train456,false
Flow_Scenario_2339,test_positive_flow_S2339_v23,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v25,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train999,false
Flow_Scenario_2339,test_positive_flow_S2339_v27,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v28,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v29,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train456,false
Flow_Scenario_2339,test_positive_flow_S2339_v30,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train789,false
Flow_Scenario_2339,test_positive_flow_S2339_v32,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train999,false
Flow_Scenario_2339,test_positive_flow_S2339_v33,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_2339,test_positive_flow_S2339_v34,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_2339,test_positive_flow_S2339_v35,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v36,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train456,false
Flow_Scenario_2339,test_positive_flow_S2339_v37,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train001,false
Flow_Scenario_2339,test_positive_flow_S2339_v38,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v39,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train999,false
Flow_Scenario_2339,test_positive_flow_S2339_v40,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v41,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v42,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_2339,test_positive_flow_S2339_v43,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v45,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train001,false
Flow_Scenario_2339,test_positive_flow_S2339_v47,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v50,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train001,false
Flow_Scenario_2339,test_positive_flow_S2339_v53,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_2339,test_positive_flow_S2339_v56,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_2339,test_positive_flow_S2339_v61,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_2339,test_positive_flow_S2339_v63,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train456,false
Flow_Scenario_2339,test_positive_flow_S2339_v65,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train789,false
Flow_Scenario_2339,test_positive_flow_S2339_v67,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v68,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v70,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v73,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v74,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train999,false
Flow_Scenario_2339,test_positive_flow_S2339_v75,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v76,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_2339,test_positive_flow_S2339_v78,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train789,false
Flow_Scenario_2339,test_positive_flow_S2339_v80,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v84,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train123,false
Flow_Scenario_2339,test_positive_flow_S2339_v92,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train789,false
Flow_Scenario_2339,test_positive_flow_S2339_v93,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train001,false
Flow_Scenario_2339,test_positive_flow_S2339_v95,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_2339,test_positive_flow_S2339_v96,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train456,false
Flow_Scenario_2339,test_positive_flow_S2339_v97,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train001,false
Flow_Scenario_2339,test_positive_flow_S2339_v98,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train999,false
Flow_Scenario_2339,test_positive_flow_S2339_v99,2,PUT,/api/v1/adminbasicservice/adminbasic/stations,id,,train456,false
Flow_Scenario_2402,test_positive_flow_S2402_v1,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train456,false
Flow_Scenario_2402,test_positive_flow_S2402_v2,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train008,false
Flow_Scenario_2402,test_positive_flow_S2402_v3,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train002,false
Flow_Scenario_2402,test_positive_flow_S2402_v4,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train001,false
Flow_Scenario_2402,test_positive_flow_S2402_v5,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train004,false
Flow_Scenario_2402,test_positive_flow_S2402_v6,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train007,false
Flow_Scenario_2402,test_positive_flow_S2402_v7,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train789,false
Flow_Scenario_2402,test_positive_flow_S2402_v8,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train002,false
Flow_Scenario_2402,test_positive_flow_S2402_v9,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train013,false
Flow_Scenario_2402,test_positive_flow_S2402_v10,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train004,false
Flow_Scenario_2402,test_positive_flow_S2402_v11,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train007,false
Flow_Scenario_2402,test_positive_flow_S2402_v12,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train006,false
Flow_Scenario_2402,test_positive_flow_S2402_v13,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_2402,test_positive_flow_S2402_v14,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_2402,test_positive_flow_S2402_v15,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train013,false
Flow_Scenario_2402,test_positive_flow_S2402_v16,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,```,false
Flow_Scenario_2402,test_positive_flow_S2402_v17,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train008,false
Flow_Scenario_2402,test_positive_flow_S2402_v18,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train789,false
Flow_Scenario_2402,test_positive_flow_S2402_v19,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,train006,false
Flow_Scenario_2402,test_positive_flow_S2402_v20,2,POST,/api/v1/adminbasicservice/adminbasic/trains,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_2716,test_positive_flow_S2716_v1,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v1,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v1,2,PUT,/api/v1/consignservice/consigns,orderId,order,03e27662-7874-433f-81be-9d5d840d4955,false
Flow_Scenario_2716,test_positive_flow_S2716_v2,2,PUT,/api/v1/consignservice/consigns,accountId,account,98779e1f-8cce-4435-9ff4-81411a9d9bd5,false
Flow_Scenario_2716,test_positive_flow_S2716_v2,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v2,2,PUT,/api/v1/consignservice/consigns,orderId,order,be5032f0-335d-4bcb-8c8e-c2f3d9346bcb,false
Flow_Scenario_2716,test_positive_flow_S2716_v3,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v3,2,PUT,/api/v1/consignservice/consigns,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_2716,test_positive_flow_S2716_v3,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v4,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v4,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v4,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v5,2,PUT,/api/v1/consignservice/consigns,accountId,account,adminUser789,false
Flow_Scenario_2716,test_positive_flow_S2716_v5,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v5,2,PUT,/api/v1/consignservice/consigns,orderId,order,03e27662-7874-433f-81be-9d5d840d4955,false
Flow_Scenario_2716,test_positive_flow_S2716_v6,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v6,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v6,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v7,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v7,2,PUT,/api/v1/consignservice/consigns,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_2716,test_positive_flow_S2716_v7,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v8,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v8,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v8,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v9,2,PUT,/api/v1/consignservice/consigns,accountId,account,customer_001,false
Flow_Scenario_2716,test_positive_flow_S2716_v9,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v9,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v10,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v10,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v10,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v11,2,PUT,/api/v1/consignservice/consigns,accountId,account,account9999,false
Flow_Scenario_2716,test_positive_flow_S2716_v11,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v11,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD789012,false
Flow_Scenario_2716,test_positive_flow_S2716_v12,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v12,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v12,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v13,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v13,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v13,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD654321,false
Flow_Scenario_2716,test_positive_flow_S2716_v14,2,PUT,/api/v1/consignservice/consigns,accountId,account,user_admin,false
Flow_Scenario_2716,test_positive_flow_S2716_v14,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v14,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v15,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v15,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v15,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v16,2,PUT,/api/v1/consignservice/consigns,accountId,account,98779e1f-8cce-4435-9ff4-81411a9d9bd5,false
Flow_Scenario_2716,test_positive_flow_S2716_v16,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v16,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD987654,false
Flow_Scenario_2716,test_positive_flow_S2716_v17,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v17,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v17,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v18,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v18,2,PUT,/api/v1/consignservice/consigns,id,,train456,false
Flow_Scenario_2716,test_positive_flow_S2716_v18,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v19,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v19,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v19,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_2716,test_positive_flow_S2716_v20,2,PUT,/api/v1/consignservice/consigns,accountId,account,user12345,false
Flow_Scenario_2716,test_positive_flow_S2716_v20,2,PUT,/api/v1/consignservice/consigns,id,,train123,false
Flow_Scenario_2716,test_positive_flow_S2716_v20,2,PUT,/api/v1/consignservice/consigns,orderId,order,ORD123456,false
Flow_Scenario_3473,test_positive_flow_S3473_v1,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,9fc9c261-3263-4bfa-82f8-bb44e06b2f52,false
Flow_Scenario_3473,test_positive_flow_S3473_v2,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,0b23bd3e-876a-4af3-b920-c50a90c90b04,false
Flow_Scenario_3473,test_positive_flow_S3473_v3,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,train123,false
Flow_Scenario_3473,test_positive_flow_S3473_v4,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,train123,false
Flow_Scenario_3473,test_positive_flow_S3473_v5,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,train123,false
Flow_Scenario_3473,test_positive_flow_S3473_v6,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,train456,false
Flow_Scenario_3473,test_positive_flow_S3473_v7,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,train789,false
Flow_Scenario_3473,test_positive_flow_S3473_v8,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,train123,false
Flow_Scenario_3473,test_positive_flow_S3473_v9,2,PUT,/api/v1/adminbasicservice/adminbasic/trains,id,,train001,false
