log_file,request_id,model,prompt_category,parameter,type,format,value,status,violations
llm-communication-20260502-225524.log,16,qwen2.5-coder:14b,positive_gen,state,integer,int32,20,valid,
llm-communication-20260502-225524.log,16,qwen2.5-coder:14b,positive_gen,state,integer,int32,30,valid,
llm-communication-20260502-225524.log,16,qwen2.5-coder:14b,positive_gen,state,integer,int32,40,valid,
llm-communication-20260502-225524.log,16,qwen2.5-coder:14b,positive_gen,state,integer,int32,50,valid,
llm-communication-20260502-225524.log,17,qwen2.5-coder:14b,positive_gen,state,integer,int32,23,valid,
llm-communication-20260502-225524.log,17,qwen2.5-coder:14b,positive_gen,state,integer,int32,45,valid,
llm-communication-20260502-225524.log,17,qwen2.5-coder:14b,positive_gen,state,integer,int32,67,valid,
llm-communication-20260502-225524.log,17,qwen2.5-coder:14b,positive_gen,state,integer,int32,89,valid,
llm-communication-20260502-225524.log,17,qwen2.5-coder:14b,positive_gen,state,integer,int32,12,valid,
llm-communication-20260502-225524.log,17,qwen2.5-coder:14b,positive_gen,state,integer,int32,34,valid,
llm-communication-20260502-225524.log,17,qwen2.5-coder:14b,positive_gen,state,integer,int32,56,valid,
llm-communication-20260502-225524.log,17,qwen2.5-coder:14b,positive_gen,state,integer,int32,78,valid,
llm-communication-20260502-225524.log,17,qwen2.5-coder:14b,positive_gen,state,integer,int32,90,valid,
llm-communication-20260502-225524.log,17,qwen2.5-coder:14b,positive_gen,state,integer,int32,11,valid,
llm-communication-20260502-225524.log,19,qwen2.5-coder:14b,simple_gen,travelDateEnd,string,,2024-11-30,valid,
llm-communication-20260502-225524.log,21,qwen2.5-coder:14b,diverse_gen,travelDateEnd,string,,2023-12-15,valid,
llm-communication-20260502-225524.log,21,qwen2.5-coder:14b,diverse_gen,travelDateEnd,string,,2015-08-22 14:30:00,valid,
llm-communication-20260502-225524.log,21,qwen2.5-coder:14b,diverse_gen,travelDateEnd,string,,2017-07-19 09:45:00,valid,
llm-communication-20260502-225524.log,21,qwen2.5-coder:14b,diverse_gen,travelDateEnd,string,,2021-10-01,valid,
llm-communication-20260502-225524.log,21,qwen2.5-coder:14b,diverse_gen,travelDateEnd,string,,2019-06-28 20:15:30,valid,
llm-communication-20260502-225524.log,21,qwen2.5-coder:14b,diverse_gen,travelDateEnd,string,,2022-04-30 08:00:00,valid,
llm-communication-20260502-225524.log,21,qwen2.5-coder:14b,diverse_gen,travelDateEnd,string,,2018-02-14,valid,
llm-communication-20260502-225524.log,22,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-17T10:56:53Z,valid,
llm-communication-20260502-225524.log,22,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-18T10:56:53Z,valid,
llm-communication-20260502-225524.log,22,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-22T10:56:53Z,valid,
llm-communication-20260502-225524.log,22,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-24T10:56:53Z,valid,
llm-communication-20260502-225524.log,22,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-29T10:56:53Z,valid,
llm-communication-20260502-225524.log,23,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-03T10:57:00Z,valid,
llm-communication-20260502-225524.log,23,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-04T10:57:00Z,valid,
llm-communication-20260502-225524.log,23,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-05T10:57:00Z,valid,
llm-communication-20260502-225524.log,23,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-06T10:57:00Z,valid,
llm-communication-20260502-225524.log,23,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-07T10:57:00Z,valid,
llm-communication-20260502-225524.log,23,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-08T10:57:00Z,valid,
llm-communication-20260502-225524.log,23,qwen2.5-coder:14b,positive_gen,travelDateEnd,string,,2026-05-09T10:57:00Z,valid,
llm-communication-20260502-225524.log,25,qwen2.5-coder:14b,simple_gen,travelDateStart,string,,2024-01-15,valid,
llm-communication-20260502-225524.log,27,qwen2.5-coder:14b,diverse_gen,travelDateStart,string,,,abstained,abstained: LLM emitted no value
llm-communication-20260502-225524.log,28,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-03T10:57:17Z,valid,
llm-communication-20260502-225524.log,28,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-04T10:57:17Z,valid,
llm-communication-20260502-225524.log,28,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-05T10:57:17Z,valid,
llm-communication-20260502-225524.log,28,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-06T10:57:17Z,valid,
llm-communication-20260502-225524.log,28,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-07T10:57:17Z,valid,
llm-communication-20260502-225524.log,29,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-03T00:00:00Z,valid,
llm-communication-20260502-225524.log,29,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-04T00:00:00Z,valid,
llm-communication-20260502-225524.log,29,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-05T00:00:00Z,valid,
llm-communication-20260502-225524.log,29,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-06T00:00:00Z,valid,
llm-communication-20260502-225524.log,29,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-07T00:00:00Z,valid,
llm-communication-20260502-225524.log,29,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-08T00:00:00Z,valid,
llm-communication-20260502-225524.log,29,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-09T00:00:00Z,valid,
llm-communication-20260502-225524.log,29,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-10T00:00:00Z,valid,
llm-communication-20260502-225524.log,29,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-11T00:00:00Z,valid,
llm-communication-20260502-225524.log,29,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-12T00:00:00Z,valid,
llm-communication-20260502-225524.log,29,qwen2.5-coder:14b,positive_gen,travelDateStart,string,,2026-05-13T00:00:00Z,valid,
llm-communication-20260502-225524.log,30,qwen2.5-coder:14b,positive_gen,orderId,string,,1234567890,valid,
llm-communication-20260502-225524.log,30,qwen2.5-coder:14b,positive_gen,orderId,string,,ABC123XYZ,valid,
llm-communication-20260502-225524.log,30,qwen2.5-coder:14b,positive_gen,orderId,string,,9876543210,valid,
llm-communication-20260502-225524.log,30,qwen2.5-coder:14b,positive_gen,orderId,string,,DEF456UVW,valid,
llm-communication-20260502-225524.log,30,qwen2.5-coder:14b,positive_gen,orderId,string,,0987654321,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD123456789,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD987654321,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD000000001,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD111111111,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD222222222,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD333333333,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD444444444,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD555555555,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD666666666,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD777777777,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD888888888,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD999999999,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD123456780,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD098765432,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD112233445,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD556677889,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD998877665,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD246801357,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD135792468,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD864209753,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD432109876,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD654321098,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD789012345,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD321654987,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD876543210,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD987654320,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD123456781,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD098765431,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD112233444,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD556677888,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD998877666,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD246801356,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD135792467,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD864209752,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD432109875,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD654321097,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD789012344,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD321654986,valid,
llm-communication-20260502-225524.log,31,qwen2.5-coder:14b,positive_gen,orderId,string,,ORD876543209,valid,
llm-communication-20260502-225524.log,34,qwen2.5-coder:14b,positive_gen,id,string,,1234567890,valid,
llm-communication-20260502-225524.log,34,qwen2.5-coder:14b,positive_gen,id,string,,9876543210,valid,
llm-communication-20260502-225524.log,34,qwen2.5-coder:14b,positive_gen,id,string,,abcde12345,valid,
llm-communication-20260502-225524.log,34,qwen2.5-coder:14b,positive_gen,id,string,,54321zyxwv,valid,
llm-communication-20260502-225524.log,34,qwen2.5-coder:14b,positive_gen,id,string,,uniqueID-001,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,1234567890,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,abcdef12345,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,xyz123abcde,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,9876543210,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,qwertyuiop,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,asdfghjklz,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,zxcvbnm123,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,12345-67890,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,abcd-efg-hij,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,mnop-qrs-tuv,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,wxyz-123-456,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,789012345678,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,ijkl-mnop-qrst,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,uvwx-yzab-cde,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,fghijk-lmno-pqr,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,stuvw-xyz-a-bc,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,defg-hij-klmno,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,pqrs-tuv-wxyz,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,abc-def-ghi-jk,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,lmn-opq-rst-uv,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,wxy-zab-cde-fg,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,hij-klm-no-pqr,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,stu-vwx-yz-ab,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,cd-ef-gh-i-jk,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,lm-nop-q-r-stu,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,vw-x-yz-a-bc-d,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,e-f-ghi-j-k-lm,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,no-pq-rst-u-vw,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,x-yz-a-b-c-de,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,f-g-hi-j-k-l-mn,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,o-pqr-stu-v-wxy,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,z-ab-cd-e-fgh,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,ij-klm-no-p-qrs,valid,
llm-communication-20260502-225524.log,35,qwen2.5-coder:14b,positive_gen,id,string,,tu-vwx-yz-a-bc,valid,
